unique_id,date,store_number,store_name,address,city,zip_code,store_location,county_number,county,category,category_name,vendor_number,vendor_name,item_number,item_description,pack,bottle_volume_ml,state_bottle_cost,state_bottle_retail,bottles_sold,sale_dollars,volume_sold_liters,volume_sold_gallons,row_id,cluster_id,confidence_score
INV-33780300008,2021-01-26,5007,Brother's Market / Denver,1022 Skylar St,Denver,50622,POINT (-92.336297 42.66167),9,BREMER,1051100,American Brandies,65,Jim Beam Brands,54706,Dekuyper Blackberry Brandy,12,750,4.5,6.75,6,40.5,4.5,1.18,INV-33780300008,415,0.81
INV-37905800016,2021-06-29,5007,Brother's Market / Denver,1022 Skylar St,Denver,50622,POINT (-92.336297 42.66167),9,BREMER,1011200,Straight Bourbon Whiskies,259,Heaven Hill Brands,17127,Cabin Still Str Bourbon,12,1000,5,7.5,6,45,6,1.58,INV-37905800016,415,0.81
INV-35604700015,2021-04-06,5007,Brother's Market / Denver,1022 Skylar St,Denver,50622,POINT (-92.336297 42.66167),9,BREMER,1062400,Spiced Rum,259,Heaven Hill Brands,43028,Admiral Nelson Spiced,6,1750,11.55,17.33,6,103.98,10.5,2.77,INV-35604700015,415,0.81
INV-35604700006,2021-04-06,5007,Brother's Market / Denver,1022 Skylar St,Denver,50622,POINT (-92.336297 42.66167),9,BREMER,1012100,Canadian Whiskies,259,Heaven Hill Brands,11586,Black Velvet Reserve,12,750,7,10.5,6,63,4.5,1.18,INV-35604700006,415,0.81
INV-34210200001,2021-02-11,5879,Hometown Foods - Conrad,119 N Main St,Conrad,50621,POINT (-92.874589 42.225148),39,GUTHRIE,1031100,American Vodkas,260,DIAGEO AMERICAS,38008,Smirnoff 80prf PET,6,1750,14.75,22.13,6,132.78,10.5,2.77,INV-34210200001,1258,1.0
INV-40137900011,2021-09-16,4659,Casey's General Store #2802 / Conrad,409 E Center,Conrad,50621,POINT (-92.86887400000002 42.22453600000001),38,GRUNDY,1012100,Canadian Whiskies,259,Heaven Hill Brands,11788,Black Velvet,6,1750,10.45,15.68,6,94.08,10.5,2.77,INV-40137900011,1279,1.0
INV-37267200007,2021-06-07,4999,Casey's General Store #2680 / Clarks,213 S Main St,Clarksville,50619,POINT (-92.667759 42.783193),12,BUTLER,1082200,Imported Schnapps,260,DIAGEO AMERICAS,69945,Rumple Minze Peppermint Schnapps Liqueur,12,375,7.26,10.89,3,32.67,1.12,0.29,INV-37267200007,1288,1.0
INV-36725100020,2021-05-18,2578,Hy-Vee / Charles City,901 Kelly St,Charles City,50616,POINT (-92.67556000000002 43.066993),34,FLOYD,1031100,American Vodkas,55,SAZERAC NORTH AMERICA,37938,Skol Vodka,6,1750,7.11,10.67,6,54,10.5,2.77,INV-36725100020,118,0.81
INV-39873400049,2021-09-08,5366,Liquor Beer & Tobacco Outlet,1908 Clark St,Charles City,50616,POINT (-92.661881 43.05913400000001),34,FLOYD,1081300,American Cordials & Liqueur,421,SAZERAC COMPANY  INC,84230,99 Brand Mystery Flavor PET Mini,1,50,51.6,77.4,1,77.4,0.05,0.01,INV-39873400049,245,0.81
INV-37903900062,2021-06-29,5366,Liquor Beer & Tobacco Outlet,1908 Clark St,Charles City,50616,POINT (-92.661881 43.05913400000001),34,FLOYD,1071100,Cocktails /RTD,395,PROXIMO,58842,Jose Cuervo Authentic Coconut Pineapple Margarita,6,1750,8.74,13.11,3,39.33,5.25,1.38,INV-37903900062,245,0.81
INV-43341500014,2021-12-28,2578,Hy-Vee / Charles City,901 Kelly St,Charles City,50616,"",34,FLOYD,1042100,Imported Dry Gins,370,PERNOD RICARD USA,28086,Beefeater Gin,12,750,11.49,17.24,5,86.2,3.75,0.99,INV-43341500014,118,0.81
INV-35959900017,2021-04-20,4321,Fareway Stores #501 / Charles City,210  11th St,Charles City,50616,POINT (-92.674449 43.052712),34,FLOYD,1081400,American Schnapps,65,Jim Beam Brands,82846,Dekuyper Luscious Peachtree,12,750,6.5,9.75,3,29.25,2.25,0.59,INV-35959900017,950,0.81
INV-42454700014,2021-11-30,5366,Liquor Beer & Tobacco Outlet,1908 Clark St,Charles City,50616,"",34,FLOYD,1012400,Irish Whiskies,370,PERNOD RICARD USA,15626,Jameson,12,750,16.49,24.74,12,296.88,9,2.37,INV-42454700014,245,0.81
INV-42042200024,2021-11-16,2578,Hy-Vee / Charles City,901 Kelly St,Charles City,50616,POINT (-92.67556000000002 43.066993),34,FLOYD,1091300,Neutral Grain Spirits Flavored,346,OLE SMOKY DISTILLERY LLC,86843,Ole Smoky Salty Caramel Whiskey,6,750,10,15,6,90,4.5,1.18,INV-42042200024,118,0.81
INV-42651800007,2021-12-07,4321,Fareway Stores #501 / Charles City,210  11th St,Charles City,50616,POINT (-92.674449 43.052712),34,FLOYD,1012100,Canadian Whiskies,259,Heaven Hill Brands,86456,Black Velvet Apple,6,1750,10.45,15.68,6,94.08,10.5,2.77,INV-42651800007,950,0.81
INV-40085400057,2021-09-14,2578,Hy-Vee / Charles City,901 Kelly St,Charles City,50616,POINT (-92.67556000000002 43.066993),34,FLOYD,1701100,Temporary & Specialty Packages,421,SAZERAC COMPANY  INC,16086,Early Times Bottled In Bond,12,1000,12.5,18.75,1,18.75,1,0.26,INV-40085400057,118,0.81
INV-33579600006,2021-01-19,5366,Liquor Beer & Tobacco Outlet,1908 Clark St,Charles City,50616,POINT (-92.661881 43.05913400000001),34,FLOYD,1051100,American Brandies,434,LUXCO INC,55088,Paramount Blackberry Brandy,6,1750,11.29,16.94,6,101.64,10.5,2.77,INV-33579600006,245,0.81
INV-35245000022,2021-03-23,2578,Hy-Vee / Charles City,901 Kelly St,Charles City,50616,POINT (-92.67556000000002 43.066993),34,FLOYD,1031200,American Flavored Vodka,205,E & J Gallo Winery,39492,New Amsterdam Pink Whitney,12,750,7.5,11.25,12,135,9,2.37,INV-35245000022,118,0.81
INV-33392100019,2021-01-12,5366,Liquor Beer & Tobacco Outlet,1908 Clark St,Charles City,50616,POINT (-92.661881 43.05913400000001),34,FLOYD,1011200,Straight Bourbon Whiskies,492,WESTERN SPIRITS BEVERAGE,16843,Bird Dog Kentucky Straight Bourbon,6,750,10.02,15.03,2,30.06,1.5,0.39,INV-33392100019,245,0.81
INV-34340100026,2021-02-16,5366,Liquor Beer & Tobacco Outlet,1908 Clark St,Charles City,50616,POINT (-92.661881 43.05913400000001),34,FLOYD,1062100,Gold Rum,35,BACARDI USA INC,43031,Bacardi Gold Mini,12,50,5.54,8.31,1,8.31,0.05,0.01,INV-34340100026,245,0.81
INV-37708000013,2021-06-22,5603,Casey's General Store #2480 / Charles City,1105 Blunt Pkwy,Charles City,50616,POINT (-92.673217 43.066759),34,FLOYD,1081600,Whiskey Liqueur,421,SAZERAC COMPANY  INC,64865,Fireball Cinnamon Whiskey PET,12,750,8.98,13.47,12,161.64,9,2.37,INV-37708000013,1534,1.0
INV-39290200027,2021-08-17,2578,Hy-Vee / Charles City,901 Kelly St,Charles City,50616,POINT (-92.67556000000002 43.066993),34,FLOYD,1031100,American Vodkas,297,Laird & Company,35918,Five O'Clock Vodka,6,1750,7.2,10.8,6,64.8,10.5,2.77,INV-39290200027,118,0.81
INV-43892200016,2022-01-18,2578,Hy-Vee / Charles City,901 Kelly St,Charles City,50616,"",34,FLOYD,1031100,American Vodkas,421,SAZERAC COMPANY  INC,38088,Platinum 7x Vodka,6,1750,9.44,14.16,6,84.96,10.5,2.77,INV-43892200016,118,0.81
INV-41360100009,2021-10-26,6136,Rush Stop / Charles City,609 S Main St,Charles City,50616,POINT (-92.682538 43.061014),34,FLOYD,1031100,American Vodkas,260,DIAGEO AMERICAS,37991,Smirnoff 80prf Mini,12,50,7.47,11.21,6,67.26,0.3,0.07,INV-41360100009,1510,1.0
INV-39687300005,2021-08-31,4321,Fareway Stores #501 / Charles City,210  11th St,Charles City,50616,POINT (-92.674449 43.052712),34,FLOYD,1011200,Straight Bourbon Whiskies,259,Heaven Hill Brands,17916,Elijah Craig,12,750,16,24,2,48,1.5,0.39,INV-39687300005,950,0.81
INV-33217400023,2021-01-05,2578,Hy-Vee / Charles City,901 Kelly St,Charles City,50616,POINT (-92.67556000000002 43.066993),34,FLOYD,1031100,American Vodkas,434,LUXCO INC,36305,Hawkeye Vodka PET,12,750,3.34,5.01,12,60.12,9,2.37,INV-33217400023,118,0.81
INV-40477900006,2021-09-28,5366,Liquor Beer & Tobacco Outlet,1908 Clark St,Charles City,50616,POINT (-92.661881 43.05913400000001),34,FLOYD,1032100,Imported Vodkas,260,DIAGEO AMERICAS,34456,Ketel One,12,750,11.33,17,4,68,3,0.79,INV-40477900006,245,0.81
INV-43686500008,2022-01-11,4321,Fareway Stores #501 / Charles City,210  11th St,Charles City,50616,POINT (-92.674449 43.052712),34,FLOYD,1011200,Straight Bourbon Whiskies,65,Jim Beam Brands,28279,Jim Beam Peach,12,750,11,16.5,2,33,1.5,0.39,INV-43686500008,950,0.81
INV-41360500020,2021-10-26,2578,Hy-Vee / Charles City,901 Kelly St,Charles City,50616,POINT (-92.67556000000002 43.066993),34,FLOYD,1031100,American Vodkas,434,LUXCO INC,36308,Hawkeye Vodka,6,1750,7.17,10.76,6,64.56,10.5,2.77,INV-41360500020,118,0.81
INV-33579800053,2021-01-19,2578,Hy-Vee / Charles City,901 Kelly St,Charles City,50616,POINT (-92.67556000000002 43.066993),34,FLOYD,1031100,American Vodkas,55,SAZERAC NORTH AMERICA,35944,Fleischmanns 80prf Vodka,24,375,1.74,2.61,6,15.66,2.25,0.59,INV-33579800053,118,0.81
INV-40888300014,2021-10-12,5366,Liquor Beer & Tobacco Outlet,1908 Clark St,Charles City,50616,"",34,FLOYD,1701100,Temporary & Specialty Packages,578,S&B Farms Distillery,26231,Sir Winston Wheat,6,750,21.23,31.85,3,95.55,2.25,0.59,INV-40888300014,245,0.81
INV-41785900032,2021-11-09,5366,Liquor Beer & Tobacco Outlet,1908 Clark St,Charles City,50616,"",34,FLOYD,1062500,Flavored Rum,370,PERNOD RICARD USA,42712,Malibu Coconut Mini,12,50,4.95,7.43,1,7.43,0.05,0.01,INV-41785900032,245,0.81
INV-39097300001,2021-08-10,5366,Liquor Beer & Tobacco Outlet,1908 Clark St,Charles City,50616,POINT (-92.661881 43.05913400000001),34,FLOYD,1011200,Straight Bourbon Whiskies,421,SAZERAC COMPANY  INC,17830,Early Times 36 Mo Ky Str Bourbon PET,6,1750,13.22,19.83,6,118.98,10.5,2.77,INV-39097300001,245,0.81
INV-34212300011,2021-02-11,2572,Hy-Vee Food Store / Cedar Falls,6301 University,Cedar Falls,50613,POINT (-92.435236 42.512789),7,BLACK HAWK,1012100,Canadian Whiskies,55,SAZERAC NORTH AMERICA,12408,Canadian Ltd Whisky,6,1750,9.14,13.71,6,66.9,10.5,2.77,INV-34212300011,270,0.81
INV-42278600043,2021-11-23,2572,Hy-Vee Food Store / Cedar Falls,6301 University,Cedar Falls,50613,POINT (-92.435236 42.512789),7,BLACK HAWK,1011100,Blended Whiskies,297,Laird & Company,23828,Five Star,6,1750,7.62,11.43,6,68.58,10.5,2.77,INV-42278600043,270,0.81
INV-36397500194,2021-05-06,4988,Happy's Wine & Spirits,5925 University Ave,Cedar Falls,50613,POINT (-92.429331 42.512766),7,BLACK HAWK,1701100,Temporary & Specialty Packages,35,BACARDI USA INC,4571,Dewars Portuguese Smooth,6,750,12.5,18.75,1,18.75,0.75,0.19,INV-36397500194,167,0.81
INV-34026200249,2021-02-04,2572,Hy-Vee Food Store / Cedar Falls,6301 University,Cedar Falls,50613,POINT (-92.435236 42.512789),7,BLACK HAWK,1022100,Mixto Tequila,65,Jim Beam Brands,88556,Sauza Blanco Silver,12,750,10.5,15.75,4,63,3,0.79,INV-34026200249,270,0.81
INV-38575500062,2021-07-22,3769,Wal-Mart 0753 / Cedar Fall,525 Brandilynn Blvd,Cedar Falls,50613,POINT (-92.440394 42.485042),7,BLACK HAWK,1031200,American Flavored Vodka,260,DIAGEO AMERICAS,77858,Smirnoff Whipped Cream,12,750,8.25,12.38,12,148.56,9,2.37,INV-38575500062,362,0.81
INV-37789100151,2021-06-24,4988,Happy's Wine & Spirits,5925 University Ave,Cedar Falls,50613,POINT (-92.429331 42.512766),7,BLACK HAWK,1012100,Canadian Whiskies,259,Heaven Hill Brands,11586,Black Velvet Reserve,12,750,7,10.5,12,126,9,2.37,INV-37789100151,167,0.81
INV-38576000010,2021-07-22,2572,Hy-Vee Food Store / Cedar Falls,6301 University,Cedar Falls,50613,POINT (-92.435236 42.512789),7,BLACK HAWK,1012100,Canadian Whiskies,259,Heaven Hill Brands,11774,Black Velvet,24,375,3.07,4.61,4,18.44,1.5,0.39,INV-38576000010,270,0.81
INV-42740500020,2021-12-09,2572,Hy-Vee Food Store / Cedar Falls,6301 University,Cedar Falls,50613,POINT (-92.435236 42.512789),7,BLACK HAWK,1012400,Irish Whiskies,240,William Grant & Sons Inc,15940,Tullamore Dew,12,750,15.5,23.25,4,93,3,0.79,INV-42740500020,270,0.81
INV-41650100229,2021-11-04,2572,Hy-Vee Food Store / Cedar Falls,6301 University,Cedar Falls,50613,POINT (-92.435236 42.512789),7,BLACK HAWK,1022200,100% Agave Tequila,619,Campari America,87250,Cabo Wabo Blanco,6,750,19,28.5,2,57,1.5,0.39,INV-41650100229,270,0.81
INV-42539900061,2021-12-02,4988,Happy's Wine & Spirits,5925 University Ave,Cedar Falls,50613,POINT (-92.429644 42.512762),7,BLACK HAWK,1042100,Imported Dry Gins,240,William Grant & Sons Inc,28625,Hendricks Gin,6,750,19,28.5,6,171,4.5,1.18,INV-42539900061,167,0.81
INV-43756000018,2022-01-13,4907,Prime Mart / Cedar Falls,2323 Main St,Cedar Falls,50613,POINT (-92.44586000000001 42.516198),7,BLACK HAWK,1031100,American Vodkas,434,LUXCO INC,36308,Hawkeye Vodka,6,1750,7.17,10.76,6,64.56,10.5,2.77,INV-43756000018,168,0.81
INV-35490900146,2021-04-01,4988,Happy's Wine & Spirits,5925 University Ave,Cedar Falls,50613,POINT (-92.429331 42.512766),7,BLACK HAWK,1091300,Neutral Grain Spirits Flavored,346,OLE SMOKY DISTILLERY LLC,86843,Ole Smoky Salty Caramel Whiskey,6,750,10,15,6,90,4.5,1.18,INV-35490900146,167,0.81
INV-39167800005,2021-08-12,6147,Bani's / Cedar Falls,2128 College St,Cedar Falls,50613,POINT (-92.455801 42.518018000000005),7,BLACK HAWK,1012200,Scotch Whiskies,421,SAZERAC COMPANY  INC,4796,Cutty Sark Scotch,12,750,10.02,15.03,4,60.12,3,0.79,INV-39167800005,274,0.82
INV-42129100076,2021-11-18,4988,Happy's Wine & Spirits,5925 University Ave,Cedar Falls,50613,POINT (-92.429331 42.512766),7,BLACK HAWK,1022100,Mixto Tequila,434,LUXCO INC,87937,Juarez Silver,12,1000,7.83,11.75,36,423,36,9.51,INV-42129100076,167,0.81
INV-42524400223,2021-12-02,2572,Hy-Vee Food Store / Cedar Falls,6301 University,Cedar Falls,50613,POINT (-92.435236 42.512789),7,BLACK HAWK,1091100,American Distilled Spirit Specialty,578,S&B Farms Distillery,77054,Private First Class,12,750,12.96,19.44,4,77.76,3,0.79,INV-42524400223,270,0.81
INV-33450300001,2021-01-14,4959,Bani's,2128 College St,Cedar Falls,50613,POINT (-92.455801 42.518018000000005),7,BLACK HAWK,1031100,American Vodkas,322,Prestige Wine & Spirits Group,36733,Grays Peak Vodka,6,1750,15,22.5,6,135,10.5,2.77,INV-33450300001,274,0.82
INV-42760500053,2021-12-09,4988,Happy's Wine & Spirits,5925 University Ave,Cedar Falls,50613,POINT (-92.429644 42.512762),7,BLACK HAWK,1081300,American Cordials & Liqueur,322,Prestige Wine & Spirits Group / United States Distilled Products Co,75224,Kinky Red Mini,6,50,4.84,7.26,1,7.26,0.05,0.01,INV-42760500053,167,0.81
INV-42736500005,2021-12-09,6116,Tobacco Outlet Plus #561 / Cedar Falls,4116 University Ave  STE 104-105,Cedar Falls,50613,POINT (-92.407111 42.505909),7,BLACK HAWK,1062400,Spiced Rum,260,DIAGEO AMERICAS,43331,Captain Morgan Original Spiced Mini,12,50,4.8,7.2,2,14.4,0.1,0.02,INV-42736500005,721,0.81
INV-40348500027,2021-09-23,2572,Hy-Vee Food Store / Cedar Falls,6301 University,Cedar Falls,50613,POINT (-92.435236 42.512789),7,BLACK HAWK,1011100,Blended Whiskies,297,Laird & Company,23828,Five Star,6,1750,7.62,11.43,6,68.58,10.5,2.77,INV-40348500027,270,0.81
INV-40139900028,2021-09-16,2572,Hy-Vee Food Store / Cedar Falls,6301 University,Cedar Falls,50613,POINT (-92.435236 42.512789),7,BLACK HAWK,1011200,Straight Bourbon Whiskies,240,William Grant & Sons Inc,18290,Fistful of Bourbon,6,750,15,22.5,2,45,1.5,0.39,INV-40139900028,270,0.81
INV-37179600231,2021-06-04,2572,Hy-Vee Food Store / Cedar Falls,6301 University,Cedar Falls,50613,POINT (-92.435236 42.512789),7,BLACK HAWK,1031200,American Flavored Vodka,260,DIAGEO AMERICAS,78071,Smirnoff Zero Sugar Infusion Cucumber & Lime,12,750,8.25,12.38,3,37.14,2.25,0.59,INV-37179600231,270,0.81
INV-37376800020,2021-06-10,4147,Fareway Stores #974 / Cedar Falls,214 N Magnolia Dr,Cedar Falls,50613,POINT (-92.474689 42.539076),7,BLACK HAWK,1051100,American Brandies,205,E & J Gallo Winery,52596,E & J VS,12,750,6.5,9.75,3,29.25,2.25,0.59,INV-37376800020,446,0.81
INV-33846700015,2021-01-28,4147,Fareway Stores #974 / Cedar Falls,214 N Magnolia Dr,Cedar Falls,50613,POINT (-92.474689 42.539076),7,BLACK HAWK,1041100,American Dry Gins,434,LUXCO INC,30528,Hawkeye Gin,6,1750,7.17,10.76,2,21.52,3.5,0.92,INV-33846700015,446,0.81
INV-33651300180,2021-01-21,2572,Hy-Vee Food Store / Cedar Falls,6301 University,Cedar Falls,50613,POINT (-92.435236 42.512789),7,BLACK HAWK,1081300,American Cordials & Liqueur,259,Heaven Hill Brands,73748,Evan Williams Peach,12,750,8,12,4,48,3,0.79,INV-33651300180,270,0.81
INV-37182500015,2021-06-04,5684,Five Corners Liquor & Wine,809 E 18th St,Cedar Falls,50613,POINT (-92.436845 42.5214),7,BLACK HAWK,1031100,American Vodkas,300,McCormick Distilling Co.,36904,McCormick 80prf Vodka PET,24,375,1.8,2.7,24,64.8,9,2.37,INV-37182500015,1022,0.81
INV-35656000031,2021-04-08,3769,Wal-Mart 0753 / Cedar Fall,525 Brandilynn Blvd,Cedar Falls,50613,POINT (-92.440394 42.485042),7,BLACK HAWK,1031200,American Flavored Vodka,260,DIAGEO AMERICAS,77842,Smirnoff Strawberry,12,750,8.25,12.38,12,148.56,9,2.37,INV-35656000031,362,0.81
INV-33846700013,2021-01-28,4147,Fareway Stores #974 / Cedar Falls,214 N Magnolia Dr,Cedar Falls,50613,POINT (-92.474689 42.539076),7,BLACK HAWK,1011100,Blended Whiskies,260,DIAGEO AMERICAS,25606,Seagrams 7 Crown,12,750,7.5,11.25,2,22.5,1.5,0.39,INV-33846700013,446,0.81
INV-38963500032,2021-08-05,4147,Fareway Stores #974 / Cedar Falls,214 N Magnolia Dr,Cedar Falls,50613,POINT (-92.474689 42.539076),7,BLACK HAWK,1011100,Blended Whiskies,260,DIAGEO AMERICAS,25606,Seagrams 7 Crown,12,750,7.5,11.25,4,45,3,0.79,INV-38963500032,446,0.81
INV-37913600014,2021-06-29,6005,Casey's General Store #2865 / Cedar Falls,5908 Nordic Dr,Cedar Falls,50613,POINT (-92.44761 42.484587),7,BLACK HAWK,1011200,Straight Bourbon Whiskies,619,Campari America,22151,Wild Turkey 101 Mini,12,50,12.45,18.68,6,112.08,0.3,0.07,INV-37913600014,1113,0.81
INV-35312200054,2021-03-25,4959,Bani's,2128 College St,Cedar Falls,50613,POINT (-92.455801 42.518018000000005),7,BLACK HAWK,1012400,Irish Whiskies,370,PERNOD RICARD USA,15628,Jameson,6,1750,32.48,48.72,2,97.44,3.5,0.92,INV-35312200054,274,0.82
INV-40356500037,2021-09-23,5684,Five Corners Liquor & Wine,809 E 18th St,Cedar Falls,50613,POINT (-92.436845 42.5214),7,BLACK HAWK,1011500,Bottled in Bond Bourbon,608,Wilderness Trail Distillery,922077,SOOH Wilderness Trail Bottled in Bond Single Barrel,6,750,25,37.5,6,225,4.5,1.18,INV-40356500037,1022,0.81
INV-38524600038,2021-07-20,5941,Prime Mart - Cedar Falls,2728 Center St,Cedar Falls,50613,POINT (-92.455972 42.561054),7,BLACK HAWK,1051100,American Brandies,205,E & J Gallo Winery,52591,E & J VS Mini,10,50,5.54,8.31,3,24.93,0.15,0.03,INV-38524600038,45,0.81
INV-41213200008,2021-10-21,5684,Five Corners Liquor & Wine,809 E 18th St,Cedar Falls,50613,POINT (-92.436845 42.5214),7,BLACK HAWK,1031100,American Vodkas,301,FIFTH GENERATION INC,38174,Titos Handmade Vodka,12,375,5.42,8.13,12,97.56,4.5,1.18,INV-41213200008,1022,0.81
INV-33386300001,2021-01-12,5941,Prime Mart - Cedar Falls,2728 Center St,Cedar Falls,50613,POINT (-92.455972 42.561054),7,BLACK HAWK,1011200,Straight Bourbon Whiskies,421,SAZERAC COMPANY  INC,16850,Blantons Bourbon,6,750,28.75,43.13,6,258.78,4.5,1.18,INV-33386300001,45,0.81
INV-35656500091,2021-04-08,2572,Hy-Vee Food Store / Cedar Falls,6301 University,Cedar Falls,50613,POINT (-92.435236 42.512789),7,BLACK HAWK,1031100,American Vodkas,205,E & J Gallo Winery,36969,New Amsterdam 80prf,12,750,7.5,11.25,12,135,9,2.37,INV-35656500091,270,0.81
INV-42121700275,2021-11-18,2572,Hy-Vee Food Store / Cedar Falls,6301 University,Cedar Falls,50613,POINT (-92.435236 42.512789),7,BLACK HAWK,1022200,100% Agave Tequila,259,Heaven Hill Brands,89468,Lunazul Reposado,12,750,11,16.5,3,49.5,2.25,0.59,INV-42121700275,270,0.81
INV-36035800045,2021-04-22,2106,Hillstreet News and Tobacco,2217 College,Cedar Falls,50613,POINT (-92.455796 42.517182),7,BLACK HAWK,1081100,Coffee Liqueurs,370,PERNOD RICARD USA,67527,Kahlua Coffee,12,1000,15.99,23.99,12,287.88,12,3.17,INV-36035800045,271,0.81
INV-36996700123,2021-05-27,4988,Happy's Wine & Spirits,5925 University Ave,Cedar Falls,50613,POINT (-92.429331 42.512766),7,BLACK HAWK,1031100,American Vodkas,205,E & J Gallo Winery,36970,New Amsterdam 80prf,12,1000,7.33,11,12,132,12,3.17,INV-36996700123,167,0.81
INV-43300900088,2021-12-27,2572,Hy-Vee Food Store / Cedar Falls,6301 University,Cedar Falls,50613,POINT (-92.435236 42.512789),7,BLACK HAWK,1031200,American Flavored Vodka,434,LUXCO INC,76669,Pearl Vanilla Bean,12,750,7,10.5,2,21,1.5,0.39,INV-43300900088,270,0.81
INV-34413600145,2021-02-18,4988,Happy's Wine & Spirits,5925 University Ave,Cedar Falls,50613,POINT (-92.429331 42.512766),7,BLACK HAWK,1062100,Gold Rum,115,CONSTELLATION BRANDS INC,43722,The Real McCoy Single Blended Rum Aged 12 Years,6,750,27.3,40.95,1,40.95,0.75,0.19,INV-34413600145,167,0.81
INV-43953200173,2022-01-20,2572,Hy-Vee Food Store / Cedar Falls,6301 University,Cedar Falls,50613,POINT (-92.435236 42.512789),7,BLACK HAWK,1081300,American Cordials & Liqueur,434,LUXCO INC,76488,Paramount Amaretto,6,1750,8.25,12.38,6,74.28,10.5,2.77,INV-43953200173,270,0.81
INV-40356300019,2021-09-23,4988,Happy's Wine & Spirits,5925 University Ave,Cedar Falls,50613,POINT (-92.429331 42.512766),7,BLACK HAWK,1051100,American Brandies,421,SAZERAC COMPANY  INC,56196,Paul Masson Peach Grande Amber Brandy,12,750,6.41,9.62,1,9.62,0.75,0.19,INV-40356300019,167,0.81
INV-34027900002,2021-02-04,4988,Happy's Wine & Spirits,5925 University Ave,Cedar Falls,50613,POINT (-92.429331 42.512766),7,BLACK HAWK,1031100,American Vodkas,434,LUXCO INC,36304,Hawkeye Vodka,24,375,1.86,2.79,24,66.96,9,2.37,INV-34027900002,167,0.81
INV-38524600011,2021-07-20,5941,Prime Mart - Cedar Falls,2728 Center St,Cedar Falls,50613,POINT (-92.455972 42.561054),7,BLACK HAWK,1011100,Blended Whiskies,297,Laird & Company,23626,Five Star PET,12,750,3.5,5.25,12,63,9,2.37,INV-38524600011,45,0.81
INV-34212400098,2021-02-11,2572,Hy-Vee Food Store / Cedar Falls,6301 University,Cedar Falls,50613,POINT (-92.435236 42.512789),7,BLACK HAWK,1031200,American Flavored Vodka,260,DIAGEO AMERICAS,77852,Smirnoff Watermelon,12,750,8.25,12.38,12,148.56,9,2.37,INV-34212400098,270,0.81
INV-39575400027,2021-08-26,4988,Happy's Wine & Spirits,5925 University Ave,Cedar Falls,50613,POINT (-92.429331 42.512766),7,BLACK HAWK,1062200,White Rum,35,BACARDI USA INC,43120,Bacardi Superior PET,6,1750,15,22.5,6,135,10.5,2.77,INV-39575400027,167,0.81
